os,cpu,gpu,ram,kernel,driver,cpuscheduler
Arch Linux,AMD Ryzen 7 5800X 8-Core Processor,AMD Radeon RX 6900 XT (RADV NAVI21),32764436,7.0.9-arch2-1,,performance
fps,frametime,cpu_load,cpu_power,gpu_load,cpu_temp,gpu_temp,gpu_core_clock,gpu_mem_clock,gpu_vram_used,gpu_power,ram_used,swap_used,process_rss,cpu_mhz,elapsed
182.698,5.47351,29.5828,0,99,76,76,2492,1000,4.95468,271,5.96095,0.000106812,0,4441,11365860567
176.507,5.66549,29.5828,0,99,76,76,2492,1000,4.95468,271,5.96095,0.000106812,0,4441,11469950351
181.388,5.51304,29.625,0,98,76,76,2492,1000,4.95468,271,5.96143,0.000106812,0,4474,11574038572
180.171,5.55029,29.625,0,98,76,76,2492,1000,4.95468,271,5.96143,0.000106812,0,4474,11678116753
175.682,5.6921,29.625,0,98,76,76,2492,1000,4.95468,271,5.96143,0.000106812,0,4474,11782194344
215.759,4.6348,29.625,0,98,76,76,2492,1000,4.95468,271,5.96143,0.000106812,0,4474,11886784206
176.861,5.65415,29.625,0,98,76,76,2492,1000,4.95468,271,5.96143,0.000106812,0,4474,11990865914
204.243,4.89613,30,0,98,76,76,2493,1000,4.95468,271,5.96132,0.000106812,0,4455,12094946460
190.076,5.26105,30,0,98,76,76,2493,1000,4.95468,271,5.96132,0.000106812,0,4455,12200379392
189.548,5.27571,30,0,98,76,76,2493,1000,4.95468,271,5.96132,0.000106812,0,4455,12304455751
193.109,5.17842,30,0,98,76,76,2493,1000,4.95468,271,5.96132,0.000106812,0,4455,12408535486
199.874,5.00315,29.5,0,98,76,76,2493,1000,4.95468,271,5.96132,0.000106812,0,4453,12512612606
181.79,5.50084,29.5,0,98,76,76,2493,1000,4.95468,271,5.96132,0.000106812,0,4453,12616678795
203.772,4.90745,29.5,0,98,76,76,2493,1000,4.95468,271,5.96132,0.000106812,0,4453,12720737280
188.084,5.31678,29.5,0,98,76,76,2493,1000,4.95468,271,5.96132,0.000106812,0,4453,12824788451
173.002,5.78028,29.5,0,98,76,76,2493,1000,4.95468,271,5.96132,0.000106812,0,4453,12928871192
191.108,5.23264,29.7604,0,98,76,76,2490,1000,4.95468,271,5.96193,0.000106812,0,4441,13032950676
211.185,4.73518,29.7604,0,98,76,76,2490,1000,4.95468,271,5.96193,0.000106812,0,4441,13137031353
189.098,5.28826,29.7604,0,98,76,76,2490,1000,4.95468,271,5.96193,0.000106812,0,4441,13241668483
177.536,5.63266,29.7604,0,98,76,76,2490,1000,4.95468,271,5.96193,0.000106812,0,4441,13345748358
194.813,5.13312,29.7604,0,98,76,76,2490,1000,4.95468,271,5.96193,0.000106812,0,4441,13449837771
188.983,5.29148,30.7018,0,98,76,76,2494,1000,4.95566,271,5.97268,0.000106812,0,4441,13553923857
197.582,5.06118,30.7018,0,98,76,76,2494,1000,4.95566,271,5.97268,0.000106812,0,4441,13658001338
158.587,6.30568,30.7018,0,98,76,76,2494,1000,4.95566,271,5.97268,0.000106812,0,4441,13762089549
194.39,5.1443,30.7018,0,98,76,76,2494,1000,4.95566,271,5.97268,0.000106812,0,4441,13866175335
190.823,5.24045,30.7018,0,98,76,76,2494,1000,4.95566,271,5.97268,0.000106812,0,4441,13971131102
198.328,5.04214,31.1333,0,99,76,76,2498,1000,4.95468,271,5.97702,0.000106812,0,4447,14075215626
168.667,5.92884,31.1333,0,99,76,76,2498,1000,4.95468,271,5.97702,0.000106812,0,4447,14179744563
150.539,6.64279,31.1333,0,99,76,76,2498,1000,4.95468,271,5.97702,0.000106812,0,4447,14283822695
181.024,5.52414,31.1333,0,99,76,76,2498,1000,4.95468,271,5.97702,0.000106812,0,4447,14388273546
187.341,5.33785,31.1333,0,99,76,76,2498,1000,4.95468,271,5.97702,0.000106812,0,4447,14492366816
180.925,5.52716,37.9526,0,98,76,76,2506,1000,4.95469,271,5.99962,0.000106812,0,4440,14596454716
200.57,4.98579,37.9526,0,98,76,76,2506,1000,4.95469,271,5.99962,0.000106812,0,4440,14700544119
194.921,5.13029,37.9526,0,98,76,76,2506,1000,4.95469,271,5.99962,0.000106812,0,4440,14804719453
185.14,5.40133,37.9526,0,98,76,76,2506,1000,4.95469,271,5.99962,0.000106812,0,4440,14908798807
189.903,5.26583,36.409,0,98,76,76,2511,1000,4.95469,271,5.99929,0.000106812,0,4440,15013430366
190.562,5.24763,36.409,0,98,76,76,2511,1000,4.95469,271,5.99929,0.000106812,0,4440,15117511003
190.776,5.24174,36.409,0,98,76,76,2511,1000,4.95469,271,5.99929,0.000106812,0,4440,15221596839
189.007,5.29082,36.409,0,98,76,76,2511,1000,4.95469,271,5.99929,0.000106812,0,4440,15326214362
175.045,5.71283,36.409,0,98,76,76,2511,1000,4.95469,271,5.99929,0.000106812,0,4440,15430293907
213.839,4.67642,35.9395,0,98,77,76,2514,1000,4.95469,271,5.99607,0.000106812,0,4443,15534376166
194.021,5.15409,35.9395,0,98,77,76,2514,1000,4.95469,271,5.99607,0.000106812,0,4443,15638466231
193.712,5.1623,35.9395,0,98,77,76,2514,1000,4.95469,271,5.99607,0.000106812,0,4443,15743656578
180.077,5.55319,35.9395,0,98,77,76,2514,1000,4.95469,271,5.99607,0.000106812,0,4443,15847742214
193.265,5.17423,35.9395,0,98,77,76,2514,1000,4.95469,271,5.99607,0.000106812,0,4443,15951826838
184.36,5.42418,36.4662,0,98,77,76,2507,1000,4.95469,271,5.99691,0.000106812,0,4442,16055907424
